DATA INICIAL;DATA FINAL;REGIÃO;ESTADO;MUNICÍPIO;PRODUTO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA
21/02/2021;27/02/2021;SUL;SANTA CATARINA;PALHOCA;GASOLINA COMUM;18;R$/l;5,19;0,015;5,159;5,199;-;0,003
21/02/2021;27/02/2021;NORTE;TOCANTINS;PALMAS;GASOLINA COMUM;10;R$/l;5,612;0,045;5,569;5,699;-;0,008
21/02/2021;27/02/2021;NORDESTE;RIO GRANDE DO NORTE;PARNAMIRIM;GASOLINA COMUM;12;R$/l;5,593;0,097;5,49;5,699;-;0,017
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;PAULINIA;GASOLINA COMUM;15;R$/l;4,775;0,117;4,599;4,999;-;0,025
21/02/2021;27/02/2021;NORDESTE;PERNAMBUCO;PAULISTA;GASOLINA COMUM;11;R$/l;5,182;0,044;5,15;5,299;-;0,008
21/02/2021;27/02/2021;SUL;RIO GRANDE DO SUL;PELOTAS;GASOLINA COMUM;14;R$/l;5,64;0,056;5,558;5,699;-;0,01
21/02/2021;27/02/2021;SUL;PARANA;PINHAIS;GASOLINA COMUM;11;R$/l;4,888;0,118;4,699;5,099;-;0,024
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;POA;GASOLINA COMUM;9;R$/l;4,835;0,226;4,499;5,249;-;0,047
21/02/2021;27/02/2021;SUDESTE;MINAS GERAIS;POCOS DE CALDAS;GASOLINA COMUM;11;R$/l;5,367;0,229;5,099;5,959;-;0,043
21/02/2021;27/02/2021;SUL;PARANA;PONTA GROSSA;GASOLINA COMUM;15;R$/l;4,95;0,11;4,689;5,099;-;0,022
21/02/2021;27/02/2021;CENTRO OESTE;MATO GROSSO DO SUL;PONTA PORA;GASOLINA COMUM;2;R$/l;5,479;0,113;5,399;5,559;-;0,021
21/02/2021;27/02/2021;SUL;RIO GRANDE DO SUL;PORTO ALEGRE;GASOLINA COMUM;38;R$/l;5,389;0,023;5,36;5,499;-;0,004
21/02/2021;27/02/2021;NORTE;RONDONIA;PORTO VELHO;GASOLINA COMUM;28;R$/l;5,165;0,14;4,95;5,299;-;0,027
21/02/2021;27/02/2021;NORDESTE;PERNAMBUCO;RECIFE;GASOLINA COMUM;31;R$/l;5,088;0,17;4,859;5,299;-;0,033
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;RIBEIRAO PIRES;GASOLINA COMUM;8;R$/l;4,909;0,169;4,499;4,997;-;0,034
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;RIBEIRAO PRETO;GASOLINA COMUM;31;R$/l;4,881;0,133;4,698;5,199;-;0,027
21/02/2021;27/02/2021;NORTE;ACRE;RIO BRANCO;GASOLINA COMUM;20;R$/l;5,753;0,081;5,629;6,05;-;0,014
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;RIO CLARO;GASOLINA COMUM;15;R$/l;4,93;0,139;4,799;5,199;-;0,028
21/02/2021;27/02/2021;SUDESTE;RIO DE JANEIRO;RIO DE JANEIRO;GASOLINA COMUM;76;R$/l;5,546;0,171;5,249;5,799;-;0,031
21/02/2021;27/02/2021;NORDESTE;BAHIA;SALVADOR;GASOLINA COMUM;64;R$/l;5,3;0,057;5,23;5,399;-;0,011
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;SANTA BARBARA D'OESTE;GASOLINA COMUM;14;R$/l;4,825;0,131;4,499;4,999;-;0,027
21/02/2021;27/02/2021;NORDESTE;PERNAMBUCO;SANTA CRUZ DO CAPIBARIBE;GASOLINA COMUM;6;R$/l;5,091;0,125;4,99;5,299;-;0,025
21/02/2021;27/02/2021;SUL;RIO GRANDE DO SUL;SANTA MARIA;GASOLINA COMUM;10;R$/l;5,51;0,166;5,199;5,745;-;0,03
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;SANTO ANDRE;GASOLINA COMUM;26;R$/l;4,936;0,237;4,299;5,399;-;0,048
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;SAO BERNARDO DO CAMPO;GASOLINA COMUM;20;R$/l;4,935;0,083;4,696;5,099;-;0,017
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;SAO CAETANO DO SUL;GASOLINA COMUM;12;R$/l;4,901;0,305;4,399;5,299;-;0,062
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;SAO CARLOS;GASOLINA COMUM;20;R$/l;4,774;0,07;4,599;4,899;-;0,015
21/02/2021;27/02/2021;SUDESTE;RIO DE JANEIRO;SAO GONCALO;GASOLINA COMUM;16;R$/l;5,515;0,242;5,149;5,899;-;0,044
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;SAO JOAO DA BOA VISTA;GASOLINA COMUM;14;R$/l;4,795;0,175;4,579;5,099;-;0,037
21/02/2021;27/02/2021;SUDESTE;RIO DE JANEIRO;SAO JOAO DE MERITI;GASOLINA COMUM;10;R$/l;5,484;0,166;5,199;5,729;-;0,03
21/02/2021;27/02/2021;SUL;SANTA CATARINA;SAO JOSE;GASOLINA COMUM;16;R$/l;5,195;0,048;5,149;5,36;-;0,009
21/02/2021;27/02/2021;NORDESTE;MARANHAO;SAO JOSE DE RIBAMAR;GASOLINA COMUM;10;R$/l;5,228;0,054;5,149;5,29;-;0,01
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;SAO JOSE DO RIO PRETO;GASOLINA COMUM;23;R$/l;4,822;0,148;4,599;5,099;-;0,031
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;SAO JOSE DOS CAMPOS;GASOLINA COMUM;16;R$/l;4,747;0,162;4,579;5,179;-;0,034
21/02/2021;27/02/2021;SUL;PARANA;SAO JOSE DOS PINHAIS;GASOLINA COMUM;16;R$/l;4,915;0,07;4,799;4,999;-;0,014
21/02/2021;27/02/2021;SUL;RIO GRANDE DO SUL;SAO LEOPOLDO;GASOLINA COMUM;12;R$/l;5,283;0,022;5,249;5,299;-;0,004
21/02/2021;27/02/2021;NORDESTE;MARANHAO;SAO LUIS;GASOLINA COMUM;47;R$/l;5,242;0,072;5,08;5,399;-;0,014
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;SAO PAULO;GASOLINA COMUM;177;R$/l;4,885;0,263;4,349;5,799;-;0,054
21/02/2021;27/02/2021;SUL;RIO GRANDE DO SUL;SAPUCAIA DO SUL;GASOLINA COMUM;10;R$/l;5,277;0,022;5,249;5,299;-;0,004
21/02/2021;27/02/2021;SUDESTE;RIO DE JANEIRO;SAQUAREMA;GASOLINA COMUM;1;R$/l;5,499;0;5,499;5,499;-;0
21/02/2021;27/02/2021;SUDESTE;ESPIRITO SANTO;SERRA;GASOLINA COMUM;11;R$/l;5,157;0,157;4,95;5,399;-;0,03
21/02/2021;27/02/2021;SUDESTE;MINAS GERAIS;SETE LAGOAS;GASOLINA COMUM;15;R$/l;5,132;0,177;4,84;5,369;-;0,035
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;SOROCABA;GASOLINA COMUM;26;R$/l;4,75;0,137;4,499;4,999;-;0,029
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;SUMARE;GASOLINA COMUM;16;R$/l;4,715;0,135;4,499;4,977;-;0,029
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;SUZANO;GASOLINA COMUM;14;R$/l;4,899;0,136;4,599;4,999;-;0,028
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;TAUBATE;GASOLINA COMUM;13;R$/l;4,876;0,25;4,599;5,599;-;0,051
21/02/2021;27/02/2021;NORDESTE;PIAUI;TERESINA;GASOLINA COMUM;39;R$/l;5,365;0,133;5,01;5,719;-;0,025
21/02/2021;27/02/2021;SUL;PARANA;TOLEDO;GASOLINA COMUM;14;R$/l;5,059;0,101;4,97;5,29;-;0,02
21/02/2021;27/02/2021;SUDESTE;RIO DE JANEIRO;TRES RIOS;GASOLINA COMUM;1;R$/l;5,699;0;5,699;5,699;-;0
21/02/2021;27/02/2021;CENTRO OESTE;GOIAS;TRINDADE;GASOLINA COMUM;7;R$/l;5,321;0,139;5,06;5,399;-;0,026
21/02/2021;27/02/2021;SUL;SANTA CATARINA;TUBARAO;GASOLINA COMUM;9;R$/l;4,948;0,226;4,489;5,299;-;0,046
21/02/2021;27/02/2021;SUDESTE;MINAS GERAIS;UBA;GASOLINA COMUM;7;R$/l;5,41;0,12;5,255;5,639;-;0,022
21/02/2021;27/02/2021;SUL;PARANA;UMUARAMA;GASOLINA COMUM;14;R$/l;5,169;0,044;5,1;5,25;-;0,009
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;VALINHOS;GASOLINA COMUM;14;R$/l;4,833;0,065;4,697;4,899;-;0,013
21/02/2021;27/02/2021;CENTRO OESTE;MATO GROSSO;VARZEA GRANDE;GASOLINA COMUM;18;R$/l;4,943;0,077;4,779;5,055;-;0,016
21/02/2021;27/02/2021;SUL;RIO GRANDE DO SUL;VIAMAO;GASOLINA COMUM;6;R$/l;5,389;0,016;5,367;5,399;-;0,003
21/02/2021;27/02/2021;SUDESTE;ESPIRITO SANTO;VILA VELHA;GASOLINA COMUM;14;R$/l;5,088;0,116;4,969;5,39;-;0,023
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;VINHEDO;GASOLINA COMUM;10;R$/l;4,823;0,103;4,599;4,899;-;0,021
21/02/2021;27/02/2021;SUDESTE;ESPIRITO SANTO;VITORIA;GASOLINA COMUM;20;R$/l;5,171;0,121;4,959;5,299;-;0,023
21/02/2021;27/02/2021;NORDESTE;PERNAMBUCO;VITORIA DE SANTO ANTAO;GASOLINA COMUM;3;R$/l;5,112;0,032;5,09;5,149;-;0,006
21/02/2021;27/02/2021;SUDESTE;RIO DE JANEIRO;VOLTA REDONDA;GASOLINA COMUM;1;R$/l;5,699;0;5,699;5,699;-;0
21/02/2021;27/02/2021;NORTE;PARA;ALENQUER;GLP;4;R$/13kg;85;0;85;85;-;0
21/02/2021;27/02/2021;SUL;RIO GRANDE DO SUL;ALVORADA;GLP;7;R$/13kg;75,856;4,672;69;80;-;0,062
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;AMERICANA;GLP;14;R$/13kg;80,499;3,46;75;85;-;0,043
21/02/2021;27/02/2021;CENTRO OESTE;GOIAS;ANAPOLIS;GLP;5;R$/13kg;83,2;3,033;78;85;-;0,036
21/02/2021;27/02/2021;SUDESTE;RIO DE JANEIRO;ANGRA DOS REIS;GLP;3;R$/13kg;66,99;3,606;62,99;69,99;-;0,054
21/02/2021;27/02/2021;CENTRO OESTE;GOIAS;APARECIDA DE GOIANIA;GLP;19;R$/13kg;84,21;2,324;78;88;-;0,028
21/02/2021;27/02/2021;NORDESTE;SERGIPE;ARACAJU;GLP;12;R$/13kg;75,15;2,437;70;80;-;0,032
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;ARACATUBA;GLP;16;R$/13kg;73;3,327;67;78;-;0,046
21/02/2021;27/02/2021;SUDESTE;ESPIRITO SANTO;ARACRUZ;GLP;4;R$/13kg;72,5;2,887;70;75;-;0,04
21/02/2021;27/02/2021;NORDESTE;ALAGOAS;ARAPIRACA;GLP;5;R$/13kg;75,98;4,219;69,9;80;-;0,056
21/02/2021;27/02/2021;SUL;PARANA;ARAPONGAS;GLP;2;R$/13kg;84;1,414;83;85;-;0,017
21/02/2021;27/02/2021;NORDESTE;PERNAMBUCO;ARCOVERDE;GLP;5;R$/13kg;84,996;3,532;80;89,99;-;0,042
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;ASSIS;GLP;5;R$/13kg;72,8;1,304;72;75;-;0,018
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;ATIBAIA;GLP;10;R$/13kg;79,699;4,4;72,99;85;-;0,055
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;AVARE;GLP;6;R$/13kg;78,667;3,83;75;85;-;0,049
21/02/2021;27/02/2021;SUL;RIO GRANDE DO SUL;BAGE;GLP;18;R$/13kg;78,167;2,282;75;85;-;0,029
21/02/2021;27/02/2021;SUL;SANTA CATARINA;BALNEARIO CAMBORIU;GLP;1;R$/13kg;85,99;0;85,99;85,99;-;0
21/02/2021;27/02/2021;NORDESTE;MARANHAO;BALSAS;GLP;3;R$/13kg;90;0;90;90;-;0
21/02/2021;27/02/2021;SUDESTE;RIO DE JANEIRO;BARRA MANSA;GLP;3;R$/13kg;65,99;1,732;64,99;67,99;-;0,026
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;BARRETOS;GLP;3;R$/13kg;86,33;3,061;82,99;89;-;0,035
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;BARUERI;GLP;12;R$/13kg;81,664;4,598;75;90;-;0,056
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;BAURU;GLP;13;R$/13kg;78,922;2,752;70;80;-;0,035
21/02/2021;27/02/2021;NORDESTE;PARAIBA;BAYEUX;GLP;3;R$/13kg;81,333;1,155;80;82;-;0,014
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;BEBEDOURO;GLP;8;R$/13kg;86,75;2,712;84;90;-;0,031
21/02/2021;27/02/2021;NORTE;PARA;BELEM;GLP;44;R$/13kg;87,396;2,878;80;94,99;-;0,033
21/02/2021;27/02/2021;SUDESTE;RIO DE JANEIRO;BELFORD ROXO;GLP;6;R$/13kg;68,832;3,49;64,99;75;-;0,051
21/02/2021;27/02/2021;SUDESTE;MINAS GERAIS;BELO HORIZONTE;GLP;23;R$/13kg;80,738;5,472;72;90;-;0,068
21/02/2021;27/02/2021;SUDESTE;MINAS GERAIS;BETIM;GLP;8;R$/13kg;80,625;8,501;68;90;-;0,105
21/02/2021;27/02/2021;SUL;SANTA CATARINA;BIGUACU;GLP;1;R$/13kg;85,99;0;85,99;85,99;-;0
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;BIRIGUI;GLP;16;R$/13kg;74,563;2,898;70;80;-;0,039
21/02/2021;27/02/2021;SUL;SANTA CATARINA;BLUMENAU;GLP;7;R$/13kg;99,9;0;99,9;99,9;-;0
21/02/2021;27/02/2021;NORTE;RORAIMA;BOA VISTA;GLP;24;R$/13kg;99,104;1,945;96;103;-;0,02
21/02/2021;27/02/2021;CENTRO OESTE;DISTRITO FEDERAL;BRASILIA;GLP;42;R$/13kg;78,471;2,652;74,99;85;-;0,034
21/02/2021;27/02/2021;NORDESTE;BAHIA;BRUMADO;GLP;4;R$/13kg;74;2;71;75;-;0,027
21/02/2021;27/02/2021;NORDESTE;PARAIBA;CABEDELO;GLP;6;R$/13kg;86;7,746;76;95;-;0,09
21/02/2021;27/02/2021;CENTRO OESTE;MATO GROSSO;CACERES;GLP;1;R$/13kg;95;0;95;95;-;0
21/02/2021;27/02/2021;SUL;RIO GRANDE DO SUL;CACHOEIRINHA;GLP;6;R$/13kg;76,333;1,633;75;79;-;0,021
21/02/2021;27/02/2021;CENTRO OESTE;GOIAS;CALDAS NOVAS;GLP;8;R$/13kg;80,375;2,264;78;85;-;0,028
21/02/2021;27/02/2021;NORDESTE;BAHIA;CAMACARI;GLP;7;R$/13kg;77,711;1,382;75,99;80;-;0,018
21/02/2021;27/02/2021;SUL;PARANA;CAMBE;GLP;2;R$/13kg;87,5;3,536;85;90;-;0,04
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;CAMPINAS;GLP;11;R$/13kg;76,72;3,471;74,96;85;-;0,045
21/02/2021;27/02/2021;CENTRO OESTE;MATO GROSSO DO SUL;CAMPO GRANDE;GLP;52;R$/13kg;79,195;3,356;69,9;90;-;0,042
21/02/2021;27/02/2021;SUL;RIO GRANDE DO SUL;CANOAS;GLP;14;R$/13kg;74,057;3,071;69,9;82;-;0,041
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;CARAPICUIBA;GLP;11;R$/13kg;79,722;5,274;67,99;85;-;0,066
21/02/2021;27/02/2021;SUDESTE;ESPIRITO SANTO;CARIACICA;GLP;19;R$/13kg;73,049;7,262;64,99;85;-;0,099
21/02/2021;27/02/2021;SUL;PARANA;CASCAVEL;GLP;7;R$/13kg;80,143;0,378;80;81;-;0,005
21/02/2021;27/02/2021;SUL;PARANA;CASTRO;GLP;5;R$/13kg;87,96;5,011;85;96,8;-;0,057
21/02/2021;27/02/2021;NORDESTE;CEARA;CAUCAIA;GLP;5;R$/13kg;90;3,536;85;95;-;0,039
21/02/2021;27/02/2021;SUL;RIO GRANDE DO SUL;CAXIAS DO SUL;GLP;20;R$/13kg;81,93;4,973;70;89,9;-;0,061
21/02/2021;27/02/2021;SUL;PARANA;COLOMBO;GLP;11;R$/13kg;78,709;3,021;73,9;84;-;0,038
21/02/2021;27/02/2021;SUDESTE;MINAS GERAIS;CONSELHEIRO LAFAIETE;GLP;7;R$/13kg;77,143;3,934;70;80;-;0,051
21/02/2021;27/02/2021;SUDESTE;MINAS GERAIS;CONTAGEM;GLP;13;R$/13kg;80,438;5,61;70;88,9;-;0,07
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;COSMOPOLIS;GLP;5;R$/13kg;79,594;0,891;78;80;-;0,011
21/02/2021;27/02/2021;NORDESTE;CEARA;CRATO;GLP;14;R$/13kg;82,921;2,14;79,9;87;-;0,026
21/02/2021;27/02/2021;SUL;SANTA CATARINA;CRICIUMA;GLP;4;R$/13kg;84,75;0,5;84;85;-;0,006
21/02/2021;27/02/2021;NORTE;ACRE;CRUZEIRO DO SUL;GLP;4;R$/13kg;102,525;2,858;100,05;105;-;0,028
21/02/2021;27/02/2021;CENTRO OESTE;MATO GROSSO;CUIABA;GLP;42;R$/13kg;99,162;4,853;88;110;-;0,049
21/02/2021;27/02/2021;SUL;PARANA;CURITIBA;GLP;32;R$/13kg;79,787;3;69,9;84;-;0,038
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;DIADEMA;GLP;10;R$/13kg;88,894;3,785;79,99;92,99;-;0,043
21/02/2021;27/02/2021;CENTRO OESTE;MATO GROSSO DO SUL;DOURADOS;GLP;19;R$/13kg;84,053;3,488;75;88;-;0,041
21/02/2021;27/02/2021;SUDESTE;RIO DE JANEIRO;DUQUE DE CAXIAS;GLP;21;R$/13kg;69,278;1,586;64,99;70;-;0,023
21/02/2021;27/02/2021;SUL;RIO GRANDE DO SUL;ESTEIO;GLP;10;R$/13kg;74,99;3,307;70;80;-;0,044
21/02/2021;27/02/2021;NORDESTE;BAHIA;FEIRA DE SANTANA;GLP;8;R$/13kg;74,746;7,084;68;89,99;-;0,095
21/02/2021;27/02/2021;SUL;SANTA CATARINA;FLORIANOPOLIS;GLP;4;R$/13kg;87,743;1,262;85,99;89;-;0,014
21/02/2021;27/02/2021;NORDESTE;CEARA;FORTALEZA;GLP;54;R$/13kg;89;4,884;75;100;-;0,055
21/02/2021;27/02/2021;SUL;PARANA;FOZ DO IGUACU;GLP;19;R$/13kg;95,532;2,857;89,8;105;-;0,03
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;FRANCA;GLP;9;R$/13kg;79,53;2,572;75,9;85;-;0,032
21/02/2021;27/02/2021;NORDESTE;PERNAMBUCO;GARANHUNS;GLP;6;R$/13kg;80,827;2,045;79,99;85;-;0,025
21/02/2021;27/02/2021;CENTRO OESTE;GOIAS;GOIANIA;GLP;35;R$/13kg;85,429;2,227;80;90;-;0,026
21/02/2021;27/02/2021;SUDESTE;MINAS GERAIS;GOVERNADOR VALADARES;GLP;8;R$/13kg;87,874;3,524;83;94;-;0,04
21/02/2021;27/02/2021;SUL;RIO GRANDE DO SUL;GRAVATAI;GLP;8;R$/13kg;75,238;1,911;73;78;-;0,025
21/02/2021;27/02/2021;SUL;RIO GRANDE DO SUL;GUAIBA;GLP;6;R$/13kg;83,333;2,875;78;85;-;0,035
21/02/2021;27/02/2021;NORDESTE;BAHIA;GUANAMBI;GLP;13;R$/13kg;75;0;75;75;-;0
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;GUARULHOS;GLP;19;R$/13kg;79,049;3,612;70;84,99;-;0,046
21/02/2021;27/02/2021;NORTE;TOCANTINS;GURUPI;GLP;33;R$/13kg;90,545;2,762;85;95;-;0,031
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;HORTOLANDIA;GLP;8;R$/13kg;79,871;4,018;74,99;85;-;0,05
21/02/2021;27/02/2021;NORDESTE;PERNAMBUCO;IGARASSU;GLP;8;R$/13kg;73,625;1,408;71;75;-;0,019
21/02/2021;27/02/2021;NORDESTE;BAHIA;ILHEUS;GLP;6;R$/13kg;84,315;2,954;82;90;-;0,035
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;INDAIATUBA;GLP;10;R$/13kg;81,1;2,378;78;85;-;0,029
21/02/2021;27/02/2021;SUDESTE;MINAS GERAIS;IPATINGA;GLP;16;R$/13kg;84,063;4,524;75;90;-;0,054
21/02/2021;27/02/2021;NORDESTE;BAHIA;ITABUNA;GLP;8;R$/13kg;76,874;4,583;69,99;80;-;0,06
21/02/2021;27/02/2021;NORTE;AMAZONAS;ITACOATIARA;GLP;8;R$/13kg;97,125;0,991;95;98;-;0,01
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;ITAPETININGA;GLP;3;R$/13kg;79,333;5,132;75;85;-;0,065
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;ITAQUAQUECETUBA;GLP;12;R$/13kg;76,158;2,622;72,99;79,99;-;0,034
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;ITATIBA;GLP;4;R$/13kg;78,435;3,626;74,99;82,85;-;0,046
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;ITU;GLP;7;R$/13kg;80,143;5,398;69;85;-;0,067
21/02/2021;27/02/2021;NORDESTE;PERNAMBUCO;JABOATAO DOS GUARARAPES;GLP;14;R$/13kg;74,5;5,828;60;80;-;0,078
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;JACAREI;GLP;9;R$/13kg;80,189;6,09;70;85;-;0,076
21/02/2021;27/02/2021;NORDESTE;PARAIBA;JOAO PESSOA;GLP;16;R$/13kg;82,124;4,675;70;90;-;0,057
21/02/2021;27/02/2021;SUDESTE;MINAS GERAIS;JOAO PINHEIRO;GLP;10;R$/13kg;94,58;0,834;93;95;-;0,009
21/02/2021;27/02/2021;NORDESTE;BAHIA;JUAZEIRO;GLP;6;R$/13kg;75;3,162;70;80;-;0,042
21/02/2021;27/02/2021;NORDESTE;CEARA;JUAZEIRO DO NORTE;GLP;9;R$/13kg;85,554;0,881;84;86;-;0,01
21/02/2021;27/02/2021;SUDESTE;MINAS GERAIS;JUIZ DE FORA;GLP;21;R$/13kg;75,14;4,5;68;85;-;0,06
21/02/2021;27/02/2021;SUDESTE;ESPIRITO SANTO;LINHARES;GLP;13;R$/13kg;77,231;4,166;70;85;-;0,054
21/02/2021;27/02/2021;SUL;PARANA;LONDRINA;GLP;55;R$/13kg;87,327;5,748;75;98;-;0,066
21/02/2021;27/02/2021;NORTE;AMAPA;MACAPA;GLP;9;R$/13kg;101,333;3,162;96;106;-;0,031
21/02/2021;27/02/2021;NORDESTE;ALAGOAS;MACEIO;GLP;11;R$/13kg;77,273;4,65;68;82;-;0,06
21/02/2021;27/02/2021;NORTE;AMAZONAS;MANAUS;GLP;38;R$/13kg;89,039;3,313;81;96;-;0,037
21/02/2021;27/02/2021;SUDESTE;MINAS GERAIS;MANHUACU;GLP;6;R$/13kg;75,817;2,05;74,9;80;-;0,027
21/02/2021;27/02/2021;NORTE;PARA;MARABA;GLP;7;R$/13kg;102,143;2,673;100;105;-;0,026
21/02/2021;27/02/2021;NORDESTE;CEARA;MARACANAU;GLP;9;R$/13kg;86,444;4,187;80;90;-;0,048
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;MARILIA;GLP;6;R$/13kg;88,5;2,074;85;90;-;0,023
21/02/2021;27/02/2021;SUL;PARANA;MARINGA;GLP;15;R$/13kg;91,333;4,135;80;95;-;0,045
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;MATAO;GLP;8;R$/13kg;85,875;2,748;82;90;-;0,032
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;MAUA;GLP;19;R$/13kg;82,727;4,586;77,99;89,99;-;0,055
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;MOCOCA;GLP;5;R$/13kg;76,88;2,179;73;78;-;0,028
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;MOGI DAS CRUZES;GLP;15;R$/13kg;77,864;2,502;74,99;81,99;-;0,032
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;MOGI GUACU;GLP;6;R$/13kg;75,148;3,527;68,89;79;-;0,047
21/02/2021;27/02/2021;SUDESTE;MINAS GERAIS;MONTES CLAROS;GLP;13;R$/13kg;82,922;2,535;77,99;87;-;0,031
21/02/2021;27/02/2021;NORDESTE;RIO GRANDE DO NORTE;NATAL;GLP;22;R$/13kg;83,268;3,841;75;90;-;0,046
21/02/2021;27/02/2021;SUDESTE;RIO DE JANEIRO;NILOPOLIS;GLP;4;R$/13kg;70;0;70;70;-;0
21/02/2021;27/02/2021;SUDESTE;RIO DE JANEIRO;NITEROI;GLP;7;R$/13kg;65,85;2,117;63;70;-;0,032
21/02/2021;27/02/2021;SUDESTE;RIO DE JANEIRO;NOVA IGUACU;GLP;15;R$/13kg;69,459;1,804;64,99;71,99;-;0,026
21/02/2021;27/02/2021;SUL;RIO GRANDE DO SUL;NOVO HAMBURGO;GLP;11;R$/13kg;74,545;2,067;70;78;-;0,028
21/02/2021;27/02/2021;NORDESTE;PERNAMBUCO;OLINDA;GLP;21;R$/13kg;71,093;2,323;67,99;77;-;0,033
21/02/2021;27/02/2021;SUL;SANTA CATARINA;PALHOCA;GLP;2;R$/13kg;88;0;88;88;-;0
21/02/2021;27/02/2021;NORTE;TOCANTINS;PALMAS;GLP;20;R$/13kg;86,5;6,169;80;100;-;0,071
21/02/2021;27/02/2021;NORDESTE;RIO GRANDE DO NORTE;PARNAMIRIM;GLP;12;R$/13kg;87,167;2,406;83;90;-;0,028
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;PAULINIA;GLP;5;R$/13kg;80,398;4,508;75,99;85;-;0,056
21/02/2021;27/02/2021;NORDESTE;PERNAMBUCO;PAULISTA;GLP;8;R$/13kg;74,498;3,857;69,99;80;-;0,052
21/02/2021;27/02/2021;SUL;RIO GRANDE DO SUL;PELOTAS;GLP;16;R$/13kg;78,063;3,415;73;85;-;0,044
21/02/2021;27/02/2021;SUL;PARANA;PINHAIS;GLP;16;R$/13kg;80,613;3,396;74,9;85;-;0,042
21/02/2021;27/02/2021;SUDESTE;SAO PAULO;POA;GLP;8;R$/13kg;76,993;2,563;73,99;79,99;-;0,033
21/02/2021;27/02/2021;SUDESTE;MINAS GERAIS;POCOS DE CALDAS;GLP;12;R$/13kg;79,786;0,398;78,99;80;-;0,005
21/02/2021;27/02/2021;SUL;PARANA;PONTA GROSSA;GLP;12;R$/13kg;82,75;3,793;78;89;-;0,046
21/02/2021;27/02/2021;CENTRO OESTE;MATO GROSSO DO SUL;PONTA PORA;GLP;2;R$/13kg;82,5;6,364;78;87;-;0,077
21/02/2021;27/02/2021;SUL;RIO GRANDE DO SUL;PORTO ALEGRE;GLP;17;R$/13kg;76,499;2,76;70;80;-;0,036
21/02/2021;27/02/2021;NORTE;RONDONIA;PORTO VELHO;GLP;29;R$/13kg;94,276;3,39;88;100;-;0,036
21/02/2021;27/02/2021;NORDESTE;PERNAMBUCO;RECIFE;GLP;24;R$/13kg;73,915;3,551;69,99;80;-;0,048
21/02/2021;27/02/2021;SUDESTE;RIO DE JANEIRO;RESENDE;GLP;2;R$/13kg;69,99;0;69,99;69,99;-;0
